True,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010
SP.DYN.LE00.MA.IN,0.0,0.04408523144746468,0.08351702179769749,0.11780553514572656,0.1467058535390624,0.16948322312025432,0.18564780798432423,0.19617927994121942,0.2034043595395545,0.2094048493754599,0.21797697771246582,0.233161890766592,0.2571638501102136,0.29084006857702605,0.33431300514327766,0.3857457751653204,0.4424442811658089,0.5002449179524859,0.5558412931667895,0.6072740631888323,0.6536860151849115,0.6949546901787897,0.7327945138378631,0.7686749938770507,0.8029635072250798,0.8362723487631634,0.8692138133725198,0.9019103600293903,0.9344844477100178,0.9671809943668865,1.0
SP.POP.65UP.MA.IN,0.0,0.01844691314853919,0.03699917958925669,0.05577560197077902,0.07479299198866673,0.0942295536158595,0.11691189326590723,0.13962337318825957,0.16276635329666145,0.18690906890105308,0.21240344482849827,0.24129938715765786,0.27072545828682104,0.3009293505305771,0.33215875620351565,0.3646255026696973,0.3998504879874831,0.43667482594291196,0.4747622826247764,0.5134684097032624,0.552619486324246,0.5939247015363649,0.6352052595949951,0.6768231723445366,0.7193096893646973,0.7631590745049517,0.806000878691288,0.8502772808987757,0.8968176581083929,0.9464390587243734,1.0
SP.POP.2024.MA.5Y,0.6575866254813008,0.7207396270749431,0.8076327401929584,0.9026406854051814,0.9735115465119453,1.0,0.9922089518124606,0.9452049880943365,0.8659507866308065,0.7660242003224846,0.6544222745121839,0.522040471887351,0.3684095851697302,0.21707156582309572,0.09922975205190276,0.03219792341266192,0.0,0.015932338993291495,0.06043360017860788,0.10458035215704875,0.13250019915623312,0.15564880950098203,0.16294143681546736,0.15873670584553512,0.15177943126417048,0.1480129085252333,0.14099984949455457,0.13217982614688584,0.12565679964287924,0.12684257821840994,0.13889858150114875
SP.RUR.TOTL.ZG,0.8685329203963843,0.8411548113382272,0.8102781696294136,0.7729348491550062,0.730761398376707,0.686526012776777,0.9270823164373987,1.0,0.9679042466233165,0.948995558559731,0.9303933049828644,0.9185366097014562,0.8920783326286297,0.8701931642454438,0.8299654786293452,0.7809832726847901,0.7222988718708144,0.6778779408658996,0.6241627265056723,0.578546339564392,0.5389957040044255,0.5010367937035615,0.4564621088707407,0.40403397576708144,0.345270980107248,0.280676470360124,0.2216582919220259,0.17235826270575777,0.11602267873509076,0.05520544326858645,0.0
SH.DYN.MORT,1.0,0.9081632653061225,0.8239795918367347,0.7474489795918369,0.681122448979592,0.6198979591836735,0.5688775510204083,0.5255102040816326,0.48724489795918363,0.4540816326530613,0.4260204081632653,0.3954081632653061,0.3673469387755101,0.3418367346938776,0.3137755102040816,0.28571428571428575,0.26020408163265313,0.2346938775510205,0.20918367346938777,0.18622448979591838,0.16581632653061223,0.1454081632653062,0.1275510204081633,0.10969387755102039,0.09438775510204084,0.07908163265306128,0.06122448979591838,0.045918367346938826,0.030612244897959273,0.015306122448979609,0.0
SP.POP.1564.TO.ZS,0.0,0.04270090440048424,0.09222009723318081,0.1433588955448375,0.18887785053969885,0.2258031998933916,0.2581045025505766,0.2829794828057661,0.30335768429983023,0.3237436983487525,0.3460450346673154,0.36699151097971416,0.38693665534818056,0.4074780130907385,0.4302565521155657,0.45607374029602,0.47680609761602,0.5047142101009143,0.536416390871632,0.5674104755281908,0.5959702159485571,0.6308184130187158,0.6608294437016582,0.6896397505134555,0.722851240489951,0.7628514313086168,0.803850852482757,0.8525817607010326,0.9052288523843623,0.9555218908134657,1.0
SP.DYN.LE00.IN,0.0,0.05342433513767819,0.10308307837138031,0.14838785596610915,0.18863261943986753,0.22322899505766092,0.2517062838314894,0.2753589079783483,0.2953636149682284,0.31360320075311865,0.33231348552600526,0.35420098846787607,0.38067780654271655,0.4126853377265247,0.4502235820192988,0.4925864909390443,0.5378912685337722,0.5837844198634974,0.6281477994822309,0.6699223346669809,0.7082843021887504,0.7431160273005419,0.7755942574723464,0.8061896916921638,0.8354907036949895,0.8636149682278189,0.891268533772652,0.9185690750764897,0.9456342668863273,0.9728171334431641,0.9999999999999991
SP.POP.3539.FE.5Y,0.0,0.02994319249153632,0.07149475589407794,0.12231683630370149,0.17978478366445572,0.24269081190775532,0.3122853068274192,0.38888048005263753,0.46756197028000024,0.5394315304081934,0.5969655202371582,0.6342249443818031,0.655470712477876,0.669993579251797,0.6913699495653263,0.726442119152098,0.771076198511873,0.8292194998323228,0.8909934086298636,0.9417443970690034,0.9733639441552269,0.9949396471223735,1.0,0.9922426341937416,0.9773313781348105,0.9586338582277452,0.9343653551242577,0.9058721384131783,0.8782037966067371,0.8582240165382511,0.849983625092686
SP.POP.7579.MA.5Y,0.0,0.021164007547035513,0.03855979018153477,0.056087639838751646,0.07765985709638101,0.10475051857998885,0.14007318454718254,0.17785238811716808,0.21368403169766426,0.24223330037914992,0.2622752227680376,0.2768522328753855,0.285223520140909,0.2933830345863979,0.30749954437606375,0.3301790380893226,0.35636396125821523,0.3884524804385314,0.4264551801437957,0.4697871387244432,0.5179387317997826,0.5629119949272396,0.6108326146116827,0.6618473094716908,0.7156158682862881,0.7715646547455597,0.8134944140430935,0.857727701691589,0.9043300276221282,0.9519612111078783,1.0
SP.POP.4044.FE.5Y,0.0,0.0003288802243808231,0.005724730925418697,0.016810657997398115,0.034413181286315764,0.0592200040741937,0.09077326522377138,0.12847272971658463,0.17208110545456723,0.22204590219083653,0.27830841250292426,0.33639528711719047,0.3996347951433945,0.46297952507684004,0.5194455387958783,0.5653748762625939,0.5997767384060588,0.6246287026383408,0.6456882917585962,0.6719365997534053,0.7082957597848272,0.7579837702658359,0.8151564230167212,0.8733561832972923,0.9233107408049439,0.9595537497629838,0.982633583367114,0.9958250778870057,1.0,0.9966089874340063,0.9872946685262369
SP.POP.5559.FE.5Y,0.0,0.016169977932325663,0.03613514780994298,0.05842256106461852,0.08121554428936428,0.10351592122459907,0.12295764809066223,0.14264003072944975,0.16147631704836707,0.17823286674597494,0.19226125279350237,0.20010771100435698,0.20614088228480099,0.21185151063039864,0.21924658328358304,0.22970062613932174,0.23912170164498714,0.25296024748261625,0.2720701952944835,0.29773085290068924,0.3308934751307999,0.37156656038511504,0.41796460546854264,0.47091350416632327,0.5321275069941878,0.6020953121615658,0.6759809863170558,0.7600017743713112,0.8476994855211395,0.9294625223999817,0.9999999999999998
SH.DTH.NMRT,1.0,0.9510164095028165,0.902522654910605,0.8564780798432524,0.8137807167932075,0.7777777777777778,0.7488774593844395,0.7262633684382399,0.7074863254143194,0.6926279696301739,0.6775246958935423,0.6619315862519389,0.6426647073230468,0.6202138950118378,0.5936811168258632,0.5625765368601517,0.5220834353824803,0.47677361417258546,0.4331782186300922,0.39064413421503785,0.3510490652298146,0.3120254714670585,0.27455302473671317,0.23789697118132092,0.20124091762592866,0.16442158543554575,0.1276838925626581,0.09208915013470487,0.05878030859662009,0.027757367948403888,0.0
SP.POP.7579.FE.5Y,0.0,0.01230390891734312,0.02603328296998475,0.043662610926191836,0.06748896519104608,0.09800838830621694,0.12966175968338545,0.1662845401351215,0.20361024176083464,0.23558559335516416,0.2598748836737218,0.26934760859516615,0.27300478198059885,0.277593207575335,0.2904289776702974,0.31459758157968387,0.33833161947529644,0.3703825425070414,0.40930972815400024,0.4531904025817167,0.5010363829277008,0.543568932888051,0.5892422987422673,0.6385261181370198,0.6920150151925161,0.7495460097739882,0.7936611363971374,0.8426500293476223,0.8950195914761475,0.9479270402930892,0.9999999999999999
SP.RUR.TOTL.ZS,1.0000000000000002,0.9529031351047379,0.9061577393504849,0.8597638127372413,0.8137916490932098,0.7683115422465907,0.7309152256431883,0.6968227189652751,0.6630113876001691,0.629551525376072,0.5963025446365811,0.5634050330380991,0.5306481090960216,0.4983832419513565,0.4664698439477013,0.4349079150850559,0.4035568677070154,0.37269787712638847,0.3420497680303669,0.31168283424715315,0.281667369604949,0.25200337410375373,0.22262055391536673,0.19351890903978664,0.1647687333052159,0.13637002671165477,0.10832278925910321,0.08069731477576303,0.05342330943343199,0.02650077323211053,0.0
SP.POP.2529.MA.5Y,0.038065006968270865,0.15351314931123294,0.24290740944559808,0.30570812370570355,0.359560533210475,0.42624055177482933,0.538773454902362,0.6789342926724853,0.8237249403693321,0.9342743132557922,0.9866113926214295,1.0,0.9597152453180726,0.8759724294056319,0.7646117608037137,0.63830032778431,0.49505110189214907,0.33677781799378437,0.18425542092900127,0.06635864393859947,0.0,0.0006902848149294982,0.04545423501043455,0.11694873913344317,0.18913235361161274,0.24610982260916003,0.297853118555631,0.3392371655683446,0.37029944997918474,0.3929895146876978,0.41015646275401796
SH.DYN.MORT.MA,1.0,0.9123222748815165,0.8293838862559242,0.7559241706161137,0.6872037914691944,0.627962085308057,0.5781990521327014,0.533175355450237,0.4976303317535545,0.4644549763033175,0.43601895734597146,0.40758293838862564,0.3791469194312796,0.3507109004739338,0.3246445497630332,0.29620853080568715,0.2677725118483412,0.24170616113744076,0.21800947867298587,0.19431279620853087,0.17298578199052134,0.15165876777251192,0.13270142180094785,0.11611374407582947,0.0971563981042654,0.08056872037914692,0.06398104265402854,0.04739336492890994,0.030805687203791454,0.014218009478673022,0.0
SP.DYN.CDRT.IN,1.0,0.8757602085143343,0.7662901824500432,0.6724587315377928,0.5977410947002602,0.5412684622067756,0.5065160729800171,0.48913987836663697,0.483927019982624,0.4865334491746305,0.48913987836663697,0.48479582971329194,0.46655082536924475,0.43440486533449096,0.38662033014769737,0.3266724587315375,0.2597741094700261,0.1928757602085147,0.13292788879235395,0.08340573414422181,0.04691572545612477,0.022589052997394,0.00868809730668918,0.0008688097306688292,0.0,0.004344048653345034,0.01476976542137276,0.029539530842744632,0.048653344917463315,0.07211120764552525,0.09730668983492663
SH.DYN.NMRT,1.0,0.9411764705882353,0.8749999999999998,0.8235294117647058,0.7720588235294117,0.7279411764705881,0.6838235294117647,0.6544117647058822,0.6176470588235292,0.588235294117647,0.5661764705882353,0.536764705882353,0.5073529411764706,0.4852941176470589,0.4558823529411764,0.4338235294117647,0.3970588235294117,0.3602941176470589,0.32352941176470584,0.28676470588235303,0.25735294117647056,0.2279411764705882,0.19852941176470584,0.1691176470588236,0.1470588235294118,0.125,0.10294117647058831,0.07352941176470595,0.05147058823529416,0.02205882352941191,0.0
SP.POP.65UP.TO,0.0,0.017509699786488753,0.03532286485038172,0.053560387863165304,0.0722893765935011,0.09169585772363542,0.11379355775289635,0.13627564713353613,0.1594885203773233,0.18389699747013577,0.20980898464465703,0.2379996753168252,0.2669532234180454,0.29693608626506285,0.32825617009056096,0.3611394701742976,0.3957354986773355,0.43215626636060267,0.4700307067385575,0.5086492538454972,0.5477819648858601,0.5887211578458603,0.629704266919176,0.6712035136838169,0.7139176084370255,0.7584105524992463,0.801780921754809,0.84704017732241,0.8947991972726613,0.9455578357941982,1.0
SP.POP.4044.MA.5Y,0.0018408190267553692,0.0,0.001930192417057608,0.009342137692939456,0.025067775070990894,0.0509805027484278,0.08799692206355814,0.1336218404355778,0.1857274823822359,0.2420143726816364,0.3007842159029006,0.3600029962755189,0.4211868575839339,0.479088476408452,0.5265289356993061,0.5600596672494673,0.5821543784483849,0.5916163737123818,0.5978172056526871,0.614832200863564,0.6499262763797928,0.70700414107422,0.7792590322393054,0.8555872162180445,0.920042608740286,0.9632137204912368,0.9889930730380707,0.9999999999999998,0.9976144483534986,0.984519531075833,0.9636005605521916
SP.POP.5054.MA.5Y,0.0,0.011324887746988033,0.024809701288988073,0.03888588322179576,0.05144551291066768,0.06170780670635434,0.06876118306720769,0.07558589865300758,0.08252352331392254,0.08981767603418622,0.09769255232114671,0.10203304710994354,0.10658861589731439,0.11598247845677312,0.13608480344353024,0.16958957210915182,0.20991403650365315,0.262848503172987,0.3257302351712257,0.3943531719691502,0.4655049712283743,0.5392468081941706,0.6173519276288992,0.694509198358547,0.763158874380284,0.8192372414061273,0.8567583166425132,0.8811422828610636,0.9035544244453901,0.9403447703235188,1.0
SP.POP.2529.FE.5Y,0.0,0.16182813262278817,0.3004175222161498,0.4075363977349822,0.4901662151061972,0.5639937707919538,0.6643646835350294,0.776512442846955,0.88642339995656,0.96634431917263,0.9971091619374723,0.9999999999999991,0.9566303633645648,0.8767301501580418,0.7765449669920885,0.6698676391892127,0.5555945040454313,0.43578716952552643,0.3217258945674031,0.2292584808286806,0.16794748604446053,0.14109366850572957,0.14065931425110723,0.15660046230098512,0.17217773659143365,0.17618756725224305,0.17335111007439163,0.16394694096830076,0.1481105066497994,0.1270693654886239,0.10297218350729676
SP.POP.0004.MA.5Y,0.9853956226297584,1.0,0.9799153868441306,0.9370401409464413,0.8901244821438485,0.8525763407258307,0.8108662290868285,0.7783419032711034,0.7542813240264872,0.734371590904507,0.7154675772046386,0.6966534334433088,0.685341703154152,0.6760370050921325,0.6619937325669931,0.6393865283656353,0.625240606700757,0.5878631511181944,0.5358912974844396,0.48233963113993084,0.43604172998842516,0.3815251102763715,0.34222339394662216,0.31239526421245434,0.2810298089841512,0.24108210685703035,0.20568591091234145,0.15672111653889575,0.09981058763986184,0.04533413434600986,0.0
SP.DYN.AMRT.FE,1.0,0.8804841830535932,0.760953366632168,0.7268445604403846,0.6927507537236197,0.6586569470068548,0.6245481408150715,0.590454334098307,0.5640402585909492,0.5376111836085737,0.5111971081012165,0.48478303259385935,0.4583539576114837,0.4318198863039793,0.4052858149964751,0.3787517436889707,0.3522176723814665,0.3256836010739623,0.2992845250416234,0.27290044848430295,0.24650137245196424,0.2201022964196253,0.19370322038728638,0.1653542126025589,0.13702020429284967,0.1086711965081224,0.0803221887233947,0.05198818041368525,0.034663786767462845,0.017324393646222402,0.0
SP.DYN.IMRT.MA.IN,1.0,0.9153605015673981,0.8369905956112852,0.768025078369906,0.7021943573667712,0.6457680250783701,0.5956112852664578,0.5517241379310346,0.5172413793103449,0.4858934169278998,0.4545454545454547,0.4263322884012539,0.39811912225705337,0.3699059561128526,0.34169278996865204,0.3134796238244515,0.2852664576802507,0.2601880877742946,0.23197492163009403,0.2068965517241379,0.1849529780564263,0.1630094043887147,0.14420062695924762,0.12539184952978055,0.10658307210031348,0.0877742946708463,0.06896551724137934,0.050156739811912154,0.031347962382445194,0.01567398119122254,0.0
SP.DYN.IMRT.IN,1.0,0.9134948096885813,0.8373702422145328,0.7647058823529411,0.6989619377162628,0.6435986159169549,0.5916955017301038,0.5501730103806228,0.5121107266435987,0.4809688581314877,0.44982698961937717,0.4221453287197231,0.39446366782006914,0.3633217993079585,0.3356401384083044,0.30795847750865046,0.2802768166089965,0.25259515570934254,0.22837370242214527,0.204152249134948,0.17993079584775085,0.15916955017301027,0.1418685121107266,0.12110726643598613,0.10380622837370246,0.08650519031141868,0.06920415224913501,0.05190311418685123,0.03460207612456745,0.01730103806228378,0.0
SP.POP.1519.MA.5Y,1.0,0.9563863789753047,0.8990658013852926,0.827599489670706,0.7426412929000445,0.64731331584019,0.5377596403740093,0.41565573813014556,0.2972775905857663,0.20439472936047398,0.14735664012035876,0.11099630454753395,0.10692958555400889,0.12437613598080066,0.14584138732750773,0.16071331246233633,0.1524142680337821,0.14259635719959007,0.13034790716990763,0.11547218946487803,0.09906497033862749,0.0769872882346272,0.04844509678038378,0.021016210412652114,0.004276317323576251,0.001641804284024495,0.0,0.012068776221328292,0.028614385046927815,0.03439014485075287,0.020233899944713585
SP.POP.80UP.MA.5Y,0.0,0.029945135289124902,0.057035556071335036,0.07933001244140325,0.09505427220280283,0.10402502924681456,0.13861312964000727,0.16645413830596523,0.1886388762053759,0.20701730705472388,0.2222215955218484,0.26657968407211263,0.305742220744478,0.3378624611209332,0.3613231356444442,0.37627078860103746,0.41679846086836425,0.45050234421728286,0.4782309012705869,0.5010732091334713,0.5203521537491058,0.5700602680044013,0.613026612354491,0.650886984214109,0.6861550522270945,0.7208917910740422,0.7866793076928051,0.8476290574284748,0.9034556278639423,0.9539475011602248,1.0
SP.POP.0014.TO,0.0,0.0497481446573671,0.09035014189573776,0.12725973532957813,0.16908049665990887,0.21964205350013177,0.2721748484105735,0.3330530175921824,0.3989398557976376,0.4640354001315359,0.5256773281441065,0.5879069712854665,0.6512687108500241,0.7124091400084591,0.7674394985192015,0.8139294805040622,0.8642969378777883,0.8986259111954311,0.9224653882282734,0.9441372707538598,0.9670459731357308,0.9748677302414643,0.9882998647171855,1.0,0.9982242155786034,0.9770908462240202,0.9500843881285155,0.9019012268440463,0.8385349733384064,0.771192389134221,0.7063983760645565
SP.POP.3034.FE.5Y,0.0,0.08498375043301776,0.18375981241110262,0.2912223798313893,0.3954680929280343,0.48492806926160004,0.5583887456342138,0.6072413476615939,0.6373110617691662,0.6645046909406247,0.7008092012442555,0.7602005240464758,0.8314511893360388,0.9032980957170258,0.9591946094898534,0.9899154300762598,1.0,0.9943146827056752,0.9743145114751401,0.9430069144997484,0.9038199591582705,0.8636999943740618,0.8109644273832801,0.7553333130043072,0.7111367943940099,0.6864302486418232,0.681871761362709,0.6984482728363783,0.7271289617401582,0.7534769965831547,0.7689881702142918
SP.POP.DPND,1.0000000000000002,0.9503188833741902,0.893604678224998,0.8360252603487675,0.7855988961286091,0.7452507418529712,0.7103577208454384,0.6837390383122812,0.6620937650716419,0.6405837459728605,0.6172162119170757,0.5954216342695344,0.5748059188853396,0.5537119948811065,0.5304831296251582,0.5043594237286178,0.4835362537694452,0.45572164100192825,0.4244223068280115,0.3941228474495435,0.36646249550164556,0.33304364715825074,0.30455210458715887,0.27744779641706274,0.2464993517835421,0.20963973403818303,0.17232186521733328,0.12856395409207466,0.08200254637905391,0.038199555530151086,0.0
SP.POP.5054.FE.5Y,0.0,0.01425842430500035,0.03112752064588631,0.04847065804720341,0.06347173944051376,0.07499587481762471,0.0827005160372094,0.08854525718215012,0.09355660746876238,0.09939321397966716,0.10729254919662101,0.11439855118400954,0.1232845214544307,0.13615228657891354,0.15587058556683497,0.18398660126284616,0.21642901275450455,0.2571012234642811,0.3054977205083631,0.36085731513308983,0.4222467133954193,0.4912496020903614,0.566484622952778,0.643120531896421,0.7143721015528388,0.7763611869233442,0.8255911500139306,0.8654892335770599,0.9023559503607672,0.9455629878515672,0.9999999999999998
SP.DYN.IMRT.FE.IN,0.9999999999999999,0.9108527131782943,0.8333333333333331,0.7596899224806198,0.697674418604651,0.6395348837209299,0.5891472868217053,0.5465116279069765,0.507751937984496,0.4767441860465115,0.4457364341085269,0.4147286821705426,0.387596899224806,0.3565891472868217,0.3294573643410851,0.3023255813953487,0.27131782945736416,0.24418604651162779,0.22093023255813948,0.19767441860465107,0.17441860465116266,0.1550387596899223,0.13565891472868208,0.1201550387596898,0.10077519379844957,0.0852713178294573,0.06976744186046502,0.050387596899224674,0.03488372093023251,0.015503875968992165,0.0
SP.DYN.LE00.FE.IN,0.0,0.06307744952663352,0.12341736055663244,0.17987909204973196,0.23189232348579925,0.2786586061366494,0.31994981179422854,0.35679251739477547,0.39009923577050376,0.42055435154556786,0.44952663396828907,0.4779285958708792,0.5065586859815214,0.5362153530284024,0.5670126611155455,0.599064674346983,0.6321432645146574,0.6652218546823319,0.6976160602258465,0.7290977529371512,0.7592106764001363,0.7877267024067516,0.8147598950610258,0.8405383825710055,0.8651762290407214,0.8887874985741986,0.9116003193794908,0.933842819664652,0.9559712558457845,0.9779856279228936,1.0000000000000009
SP.POP.0014.MA.ZS,1.0,0.9623073678066838,0.9194189253306684,0.8756614884852354,0.8369371424649601,0.8054662384157334,0.7758624832659224,0.7530543111873995,0.7343194309070364,0.7154201592597418,0.6943787741663745,0.6742356487511838,0.6548268289597385,0.6345895320225723,0.6120604427161114,0.586456188283583,0.5630976717246012,0.5334121278268285,0.5002674763813086,0.46756548116698315,0.43673782664377025,0.3990008542421637,0.3650973967487161,0.33198232628233093,0.29498506335782926,0.2520165977704303,0.20836942049637264,0.1579924252922158,0.10366197038611968,0.05015452789957697,0.0
SP.POP.1564.FE.ZS,0.0,0.04247825149259565,0.09171799903524658,0.14297029690022978,0.18934239831930277,0.22784045706235823,0.26118129204069795,0.28811311579909926,0.3112394759603214,0.33442492412587566,0.3591154246760624,0.38368664447152145,0.407087395097113,0.43067742750792526,0.45604878093741874,0.48394868538398317,0.5057220333234929,0.5342817453525521,0.5663280818216183,0.5974968219947909,0.626068614451297,0.6591408744006699,0.6871108666173571,0.7136042524624431,0.7441952701412582,0.781266374273387,0.8189897247830862,0.8641055289788255,0.9129053462437433,0.9593237381370017,1.0
